id,query,language,difficulty,partition,challenge_type,source_seed_id,semantic_cluster_id,transformation_types,ontology,target_mode,targets,acceptable_target_sets,validation_status,deterministic_issues,catalog_collision,reviewer_decision,reviewer_notes
vir-v2-challenge-amb-010,想做围绕电热水壶和使用益处展开的治愈饮茶视觉，可以偏水彩生活方式指南，也可以按温馨产品海报来呈现，重点还没定。,zh,high,challenge,ambiguous,,vir-v2-boundary-template-lifestyle-watercolor-infographic-template-product-poster,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""cozy everyday lifestyle | small home or lifestyle product"",""information_type"":""tips, habits, or aesthetic inspiration | promotion and feature highlighting"",""style_layout"":""warm watercolor infographic poster | warm single-product advertising poster""}",ambiguous,"[""template-lifestyle-watercolor-infographic"",""template-product-poster""]","[[""template-lifestyle-watercolor-infographic""],[""template-product-poster""]]",needs_review,[],,,
vir-v2-challenge-amb-011,Make a watercolor ginkgo visual mixing botanical facts with calm nature habits; either a self-care infographic or a scientific species poster could fit because the emphasis is not settled.,en,high,challenge,ambiguous,,vir-v2-boundary-template-lifestyle-watercolor-infographic-template-species-science,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""cozy everyday lifestyle | single plant or animal species"",""information_type"":""tips, habits, or aesthetic inspiration | scientific facts, anatomy, habitat, and conservation"",""style_layout"":""warm watercolor infographic poster | central-species modular science infographic""}",ambiguous,"[""template-lifestyle-watercolor-infographic"",""template-species-science""]","[[""template-lifestyle-watercolor-infographic""],[""template-species-science""]]",needs_review,[],,,
vir-v2-challenge-amb-012,给陕西旅行者看的剪纸文化视觉指南 / a visual guide to paper-cutting culture made for travelers visiting Shaanxi，could be an A3 heritage process poster or a hand-drawn travel itinerary map，重点未定 pls。,mixed,high,challenge,mixed_language_noisy,,vir-v2-boundary-template-intangible-heritage-template-travel,"[""boundary_case"",""ambiguous_intent"",""code_switch""]","{""subject_event"":""traditional heritage craft | destination trip"",""information_type"":""history, process, meaning, and preservation | itinerary and route planning"",""style_layout"":""dense A3 heritage information board | cute hand-drawn map with daily blocks""}",ambiguous,"[""template-intangible-heritage"",""template-travel""]","[[""template-intangible-heritage""],[""template-travel""]]",needs_review,[],,,
vir-v2-challenge-amb-013,想做面向儿童讲解剪纸历史与工序的知识卡，可以偏知识科普卡，也可以按非遗科普展板来呈现，重点还没定。,zh,high,challenge,boundary,,vir-v2-boundary-template-education-card-template-intangible-heritage,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""general educational topic | traditional heritage craft"",""information_type"":""accessible explanation and key facts | history, process, meaning, and preservation"",""style_layout"":""modular 3:4 knowledge card infographic | dense A3 heritage information board""}",ambiguous,"[""template-education-card"",""template-intangible-heritage""]","[[""template-education-card""],[""template-intangible-heritage""]]",needs_review,[],,,
vir-v2-challenge-amb-014,Make a portable-blender smoothie visual showing product benefits and recipe steps; either a lifestyle product advertisement or an ingredients-and-steps card could fit because the emphasis is not settled.,en,high,challenge,boundary,,vir-v2-boundary-template-product-poster-template-recipe,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""small home or lifestyle product | named dish"",""information_type"":""promotion and feature highlighting | ingredients and cooking instructions"",""style_layout"":""warm single-product advertising poster | food-photography recipe poster""}",ambiguous,"[""template-product-poster"",""template-recipe""]","[[""template-product-poster""],[""template-recipe""]]",needs_review,[],,,
vir-v2-challenge-amb-015,含双语食材名称和制作步骤的古巴三明治视觉 / a bilingual Cuban-sandwich visual with ingredient names and preparation steps，could be an ingredients-and-steps card or a bilingual vocabulary poster，重点未定 pls。,mixed,high,challenge,mixed_language_noisy,,vir-v2-boundary-template-recipe-template-vocabulary,"[""boundary_case"",""ambiguous_intent"",""code_switch""]","{""subject_event"":""named dish | language vocabulary on a chosen topic"",""information_type"":""ingredients and cooking instructions | bilingual vocabulary learning"",""style_layout"":""food-photography recipe poster | illustrated card grid or visual guide""}",ambiguous,"[""template-recipe"",""template-vocabulary""]","[[""template-recipe""],[""template-vocabulary""]]",needs_review,[],,,
vir-v2-challenge-amb-016,想做可侧重行为对比或关系适配的 INFJ 与 ENTP 人格图，可以偏MBTI 十六型角色图，也可以按MBTI 兼容性图表来呈现，重点还没定。,zh,high,challenge,conflicting_style_information,,vir-v2-boundary-template-mbti-generic-template-mbti-personality-compatibility-infographic,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""MBTI types or MBTI-mapped character set | pair of MBTI personality types"",""information_type"":""personality classification and behavior comparison | relationship compatibility comparison"",""style_layout"":""labeled cartoon multi-character chart | cute dual-character comparison infographic""}",ambiguous,"[""template-mbti-generic"",""template-mbti-personality-compatibility-infographic""]","[[""template-mbti-generic""],[""template-mbti-personality-compatibility-infographic""]]",needs_review,[],,,
vir-v2-challenge-amb-017,Make an Einstein character chart connecting personality traits with life principles; either a life-lessons visual guide or a personality mapping grid could fit because the emphasis is not settled.,en,high,challenge,conflicting_style_information,,vir-v2-boundary-template-figure-principles-infographic-template-mbti-generic,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""single famous or historical person | MBTI types or MBTI-mapped character set"",""information_type"":""life principles, habits, and lessons | personality classification and behavior comparison"",""style_layout"":""portrait-led educational principles infographic | labeled cartoon multi-character chart""}",ambiguous,"[""template-figure-principles-infographic"",""template-mbti-generic""]","[[""template-figure-principles-infographic""],[""template-mbti-generic""]]",needs_review,[],,,
vir-v2-challenge-amb-018,用吉伊卡哇角色表现 INFJ 与 ENTP 关系的角色视觉 / INFJ and ENTP represented as Chiikawa characters in a relationship-focused cast visual，could be a cinematic ensemble poster or an MBTI compatibility chart，重点未定 pls。,mixed,high,challenge,mixed_language_noisy,,vir-v2-boundary-template-fandom-character-grid-poster-template-mbti-personality-compatibility-infographic,"[""boundary_case"",""ambiguous_intent"",""code_switch""]","{""subject_event"":""fandom or themed character ensemble | pair of MBTI personality types"",""information_type"":""character collection and showcase | relationship compatibility comparison"",""style_layout"":""vertical cinematic character grid poster | cute dual-character comparison infographic""}",ambiguous,"[""template-fandom-character-grid-poster"",""template-mbti-personality-compatibility-infographic""]","[[""template-fandom-character-grid-poster""],[""template-mbti-personality-compatibility-infographic""]]",needs_review,[],,,
vir-v2-challenge-amb-019,想做中英双语同音词学习卡，带词义对照，可以偏英语易混词信息图，也可以按双语词汇海报来呈现，重点还没定。 给青少年看，内容精简。,zh,high,challenge,ambiguous,,vir-v2-boundary-template-english-grammar-wordlist-infographic-template-vocabulary,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""English confusing word relationships | language vocabulary on a chosen topic"",""information_type"":""definition and distinction | bilingual vocabulary learning"",""style_layout"":""boxed educational word-list infographic | illustrated card grid or visual guide""}",ambiguous,"[""template-english-grammar-wordlist-infographic"",""template-vocabulary""]","[[""template-english-grammar-wordlist-infographic""],[""template-vocabulary""]]",needs_review,[],,,
vir-v2-challenge-amb-020,Make a bilingual ginkgo field guide combining names and species facts; either an illustrated field-guide card or a classroom vocabulary grid could fit because the emphasis is not settled. Keep it concise for teens.,en,high,challenge,ambiguous,,vir-v2-boundary-template-species-science-template-vocabulary,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""single plant or animal species | language vocabulary on a chosen topic"",""information_type"":""scientific facts, anatomy, habitat, and conservation | bilingual vocabulary learning"",""style_layout"":""central-species modular science infographic | illustrated card grid or visual guide""}",ambiguous,"[""template-species-science"",""template-vocabulary""]","[[""template-species-science""],[""template-vocabulary""]]",needs_review,[],,,
vir-v2-challenge-amb-021,儿童友好的英语易混同音词卡通知识图 / a kid-friendly cartoon explainer about confusing English homophones，could be a cartoon concept card or an ESL word-pair infographic，重点未定 pls。 for teens，内容简洁一点。,mixed,high,challenge,mixed_language_noisy,,vir-v2-boundary-template-education-card-template-english-grammar-wordlist-infographic,"[""boundary_case"",""ambiguous_intent"",""code_switch""]","{""subject_event"":""general educational topic | English confusing word relationships"",""information_type"":""accessible explanation and key facts | definition and distinction"",""style_layout"":""modular 3:4 knowledge card infographic | boxed educational word-list infographic""}",ambiguous,"[""template-education-card"",""template-english-grammar-wordlist-infographic""]","[[""template-education-card""],[""template-english-grammar-wordlist-infographic""]]",needs_review,[],,,
vir-v2-challenge-amb-022,想做同时包含空间配色和阅读仪式的治愈阅读角灵感，可以偏室内设计情绪板，也可以按水彩生活方式指南来呈现，重点还没定。 给青少年看，内容精简。,zh,high,challenge,boundary,,vir-v2-boundary-template-interior-design-mood-board-generator-template-lifestyle-watercolor-infographic,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""interior space design | cozy everyday lifestyle"",""information_type"":""style and material inspiration | tips, habits, or aesthetic inspiration"",""style_layout"":""interior mood board | warm watercolor infographic poster""}",ambiguous,"[""template-interior-design-mood-board-generator"",""template-lifestyle-watercolor-infographic""]","[[""template-interior-design-mood-board-generator""],[""template-lifestyle-watercolor-infographic""]]",needs_review,[],,,
vir-v2-challenge-amb-023,Make an aromatherapy corner visual featuring both the room palette and diffuser benefits; either a room palette and material board or a feature-led launch visual could fit because the emphasis is not settled. Keep it concise for teens.,en,high,challenge,boundary,,vir-v2-boundary-template-interior-design-mood-board-generator-template-product-poster,"[""boundary_case"",""ambiguous_intent"",""conflicting_modifier""]","{""subject_event"":""interior space design | small home or lifestyle product"",""information_type"":""style and material inspiration | promotion and feature highlighting"",""style_layout"":""interior mood board | warm single-product advertising poster""}",ambiguous,"[""template-interior-design-mood-board-generator"",""template-product-poster""]","[[""template-interior-design-mood-board-generator""],[""template-product-poster""]]",needs_review,[],,,
